id,name,host_since,host_location,host_is_superhost,host_identity_verified,property_type,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
12598630,Rental unit in Amsterdam,2016-04-22,"Amsterdam, Netherlands",f,t,Entire rental unit,381.0,4.44,4.62,4.48,4.48,4.56,4.77,4.15
12598924,Rental unit in Amsterdam,2016-04-22,"Amsterdam, Netherlands",f,t,Entire rental unit,391.0,4.48,4.66,4.53,4.53,4.56,4.83,4.3
12599072,Rental unit in Amsterdam,2016-04-22,"Amsterdam, Netherlands",f,t,Entire rental unit,356.0,4.36,4.45,4.43,4.42,4.51,4.78,4.22
12613621,Rental unit in Amsterdam,2016-03-31,"Amsterdam, Netherlands",f,t,Entire rental unit,125.0,4.89,4.89,4.85,4.93,4.98,4.78,4.72
12619145,Rental unit in Amsterdam,2014-04-09,"Amsterdam, Netherlands",f,t,Entire rental unit,98.0,4.67,4.8,4.38,4.87,4.93,4.8,4.64
12640663,Rental unit in Amsterdam,2014-09-29,"Amsterdam, Netherlands",f,t,Entire rental unit,157.0,4.87,4.96,4.96,4.91,4.91,4.78,4.7
12661281,Rental unit in Amsterdam,2014-08-07,"Amsterdam, Netherlands",f,t,Entire rental unit,210.0,4.94,4.94,4.82,4.71,5.0,4.88,4.82
12674363,Guesthouse in Amsterdam,2015-06-05,"Amsterdam, Netherlands",f,t,Entire guesthouse,76.0,4.77,4.8,4.69,4.92,4.96,4.47,4.68
12688355,Boat in Amsterdam,2011-12-02,"Amsterdam, Netherlands",f,t,Boat,233.0,4.67,4.67,4.8,4.07,4.73,5.0,4.4
12725921,Home in Amsterdam,2013-01-31,"Amsterdam, Netherlands",f,t,Entire home,270.0,4.42,4.58,4.21,4.68,4.89,4.63,4.37
12733599,Home in Amsterdam,2011-11-30,"Amsterdam, Netherlands",t,t,Private room in home,75.0,4.69,4.74,4.62,4.87,4.91,4.58,4.48
12743606,Rental unit in Amsterdam,2015-05-29,"Amsterdam, Netherlands",f,f,Entire rental unit,195.0,4.9,4.9,4.8,5.0,5.0,4.9,5.0
12761526,Rental unit in Amsterdam,2016-04-28,"Amsterdam, Netherlands",t,t,Entire rental unit,220.0,4.8,4.78,4.76,4.82,4.9,4.58,4.68
12771666,Rental unit in Amsterdam,2013-02-20,"Amsterdam, Netherlands",f,t,Entire rental unit,130.0,5.0,5.0,4.75,5.0,4.75,4.75,4.75
12786067,Rental unit in Amsterdam,2016-04-30,"Amsterdam, Netherlands",t,t,Entire rental unit,140.0,4.95,4.94,4.92,4.98,4.98,4.95,4.75
12788194,Rental unit in Amsterdam,2016-02-16,"Amsterdam, Netherlands",f,t,Entire rental unit,180.0,4.85,4.95,4.8,4.85,4.95,4.95,4.75
12801514,Guest suite in Amsterdam,2014-04-27,"Amsterdam, Netherlands",t,t,Entire guest suite,134.0,4.89,4.89,4.93,4.98,4.98,4.95,4.67
12803920,Rental unit in Amsterdam,2015-03-16,"Amsterdam, Netherlands",f,t,Entire rental unit,325.0,3.5,3.5,4.0,3.0,4.0,4.0,3.0
12808277,Townhouse in Amsterdam,2012-07-05,"Amsterdam, Netherlands",f,t,Entire townhouse,400.0,4.93,5.0,4.86,4.93,5.0,4.71,4.71
12809324,Rental unit in Amsterdam,2014-07-20,"Amsterdam, Netherlands",,f,Entire rental unit,175.0,4.76,4.95,4.81,4.81,4.81,4.62,4.67
12839333,Home in Amsterdam,2013-01-17,"Amsterdam, Netherlands",f,t,Entire home,120.0,4.88,5.0,4.94,4.94,4.88,4.44,4.81
12862772,Rental unit in Amsterdam,2013-02-18,"Amsterdam, Netherlands",f,t,Entire rental unit,180.0,4.92,4.94,4.78,4.94,4.97,4.86,4.66
12863352,Condo in Amsterdam,2015-06-30,"Amsterdam, Netherlands",f,t,Entire condo,549.0,4.67,4.79,4.85,4.81,4.79,4.84,4.38
12878579,Condo in Amsterdam,2013-09-30,"Amsterdam, Netherlands",f,t,Entire condo,304.0,5.0,5.0,5.0,4.86,4.86,5.0,4.57
12920724,Condo in Amsterdam,2014-12-29,"Amsterdam, Netherlands",f,t,Entire condo,170.0,4.97,5.0,5.0,5.0,5.0,4.74,4.74
12927726,Rental unit in Amsterdam,2016-05-08,"Amsterdam, Netherlands",f,t,Entire rental unit,139.0,4.94,4.83,4.72,4.94,5.0,4.67,4.72
12940835,Rental unit in Amsterdam,2015-04-09,"Amsterdam, Netherlands",f,t,Entire rental unit,79.0,4.75,4.75,4.5,4.86,4.86,5.0,4.71
12940893,Rental unit in Amsterdam,2016-05-03,"Amsterdam, Netherlands",f,t,Entire rental unit,120.0,5.0,4.9,5.0,5.0,5.0,5.0,4.8
12970674,Rental unit in Amsterdam,2010-07-04,"Amsterdam, Netherlands",,t,Private room in rental unit,90.0,4.94,4.95,4.98,4.98,4.98,4.89,4.81
12977165,Rental unit in Amsterdam,2015-09-15,"Amsterdam, Netherlands",f,t,Entire rental unit,150.0,4.85,4.93,4.96,4.92,4.85,4.77,4.73
12997843,Rental unit in Amsterdam,2014-04-27,"Amsterdam, Netherlands",f,t,Entire rental unit,213.0,4.63,4.88,4.75,4.75,4.75,4.63,4.38
13001861,Rental unit in Amsterdam,2014-08-05,"Amsterdam, Netherlands",f,t,Entire rental unit,200.0,4.91,4.89,4.91,4.96,4.98,4.73,4.7
13004307,Condo in Amsterdam,2015-03-31,"Amsterdam, Netherlands",f,t,Entire condo,175.0,4.89,4.89,5.0,5.0,5.0,4.89,4.89
13017363,Rental unit in Amsterdam,2013-07-16,"Amsterdam, Netherlands",f,t,Entire rental unit,225.0,4.9,5.0,4.9,4.95,5.0,4.6,4.7
13017542,Condo in Amsterdam,2016-01-09,"Amsterdam, Netherlands",t,t,Entire condo,261.0,4.93,4.95,4.95,4.95,4.98,4.84,4.81
13034385,Condo in Amsterdam,2015-10-05,"Amsterdam, Netherlands",t,t,Private room in condo,86.0,4.79,4.86,4.72,4.95,4.93,4.65,4.69
13035842,Bed and breakfast in Amsterdam,2016-05-15,"Amsterdam, Netherlands",f,t,Private room in bed and breakfast,90.0,4.84,4.93,4.53,4.95,4.95,4.63,4.74
13040996,Rental unit in Amsterdam,2015-04-23,"Amsterdam, Netherlands",f,t,Private room in rental unit,61.0,4.59,4.71,4.44,4.88,4.83,4.73,4.58
13041188,Rental unit in Amsterdam,2016-05-15,"Amsterdam, Netherlands",f,f,Entire rental unit,50.0,,,,,,,
13049566,Home in Amsterdam,2014-04-07,"Amsterdam, Netherlands",f,t,Entire home,150.0,5.0,4.92,4.75,4.92,5.0,4.92,5.0
13051355,Bed and breakfast in Amsterdam,2016-05-15,"Amsterdam, Netherlands",f,t,Private room in bed and breakfast,145.0,4.57,4.67,4.64,4.83,4.76,4.91,4.52
13072405,Rental unit in Amsterdam,2015-07-14,"Amsterdam, Netherlands",t,t,Private room in rental unit,62.0,4.73,4.8,4.75,4.81,4.88,4.51,4.6
13074889,Rental unit in Amsterdam,2010-03-25,"Amsterdam, Netherlands",f,t,Entire rental unit,260.0,4.93,4.98,4.74,4.93,4.95,4.79,4.74
13080195,Houseboat in Amsterdam,2015-09-21,"Amsterdam, Netherlands",f,t,Private room in houseboat,189.0,4.69,4.71,4.6,4.9,4.83,4.97,4.5
13094970,Rental unit in Amsterdam,2015-04-04,"Amsterdam, Netherlands",f,t,Entire rental unit,150.0,,,,,,,
13107969,Townhouse in Amsterdam,2014-04-27,"Amsterdam, Netherlands",f,t,Entire townhouse,240.0,4.86,4.86,4.67,4.94,4.81,4.83,4.69
13127944,Home in Amsterdam,2014-09-07,"Amsterdam, Netherlands",f,t,Entire home,150.0,4.89,4.89,4.78,5.0,4.89,4.89,4.89
13134404,Rental unit in Amsterdam,2013-04-19,"Amsterdam, Netherlands",f,t,Entire rental unit,190.0,4.78,5.0,4.89,5.0,5.0,4.67,4.78
13134714,Home in Amsterdam,2016-05-21,"Amsterdam, Netherlands",t,t,Private room in home,95.0,4.86,4.9,4.85,4.98,4.98,4.87,4.82
13144575,Bed and breakfast in Amsterdam,2016-05-15,"Amsterdam, Netherlands",f,t,Private room in bed and breakfast,144.0,4.49,4.58,4.55,4.78,4.65,4.91,4.26
13152028,Townhouse in Amsterdam,2014-07-01,"Amsterdam, Netherlands",f,t,Entire townhouse,225.0,4.9,4.9,4.95,4.86,4.9,4.9,4.33
13169294,Home in Amsterdam,2016-01-26,"Amsterdam, Netherlands",f,t,Entire home,175.0,4.67,4.75,4.08,4.67,5.0,4.92,4.5
13171275,Home in Amsterdam,2016-03-05,"Amsterdam, Netherlands",f,t,Entire home,587.0,5.0,4.75,5.0,5.0,5.0,4.88,4.63
13187427,Condo in Amsterdam,2013-09-11,"Amsterdam, Netherlands",f,t,Entire condo,265.0,5.0,5.0,4.63,5.0,4.75,4.63,4.63
13188340,Rental unit in Amsterdam,2016-05-24,"Amsterdam, Netherlands",f,f,Entire rental unit,79.0,4.5,4.8,4.5,3.8,4.5,4.6,4.6
13196981,Rental unit in Amsterdam,2016-04-04,"Amsterdam, Netherlands",f,t,Entire rental unit,109.0,4.96,5.0,5.0,5.0,5.0,4.91,4.87
13198248,Boat in Amsterdam,2011-04-13,"Amsterdam, Netherlands",f,t,Boat,150.0,4.98,4.98,4.84,4.98,5.0,4.94,4.82
13219341,Townhouse in Amsterdam,2015-06-29,"Amsterdam, Netherlands",f,t,Entire townhouse,230.0,4.89,4.85,4.48,4.93,4.96,4.67,4.67
13230986,Rental unit in Amsterdam,2014-05-18,"Amsterdam, Netherlands",f,t,Entire rental unit,147.0,4.91,4.82,4.91,5.0,4.91,4.73,4.91
13245827,Home in Amsterdam,2013-12-23,"Amsterdam, Netherlands",f,t,Entire home,275.0,5.0,5.0,5.0,5.0,5.0,4.83,4.67
13247212,Houseboat in Amsterdam,2013-09-05,"Amsterdam, Netherlands",f,t,Houseboat,449.0,4.9,4.9,4.86,4.74,4.87,4.9,4.57
13256599,Rental unit in Amsterdam,2014-03-17,"Amsterdam, Netherlands",t,t,Entire rental unit,225.0,4.85,4.89,4.88,4.94,4.94,4.99,4.8
13262666,Condo in Amsterdam,2013-09-23,"Amsterdam, Netherlands",f,t,Entire condo,145.0,4.74,4.89,4.74,4.63,4.89,4.47,4.79
13262950,Condo in Amsterdam,2016-03-03,"Amsterdam, Netherlands",f,t,Entire condo,190.0,4.57,4.87,4.35,4.82,4.96,4.52,4.24
13269845,Rental unit in Amsterdam,2015-01-21,"Amsterdam, Netherlands",f,t,Entire rental unit,150.0,,,,,,,
13289822,Home in Amsterdam,2013-01-12,"Amsterdam, Netherlands",f,t,Private room in home,106.0,4.79,4.79,4.88,4.82,4.9,4.6,4.54
13291327,Rental unit in Amsterdam,2016-05-31,"Amsterdam, Netherlands",t,t,Entire rental unit,180.0,4.92,4.89,4.76,4.96,5.0,4.75,4.64
13294936,Rental unit in Amsterdam,2015-08-15,"Amsterdam, Netherlands",f,t,Entire rental unit,229.0,4.83,4.75,4.92,5.0,5.0,4.75,4.42
13302853,Townhouse in Amsterdam,2016-06-01,"Amsterdam, Netherlands",f,f,Entire townhouse,250.0,4.83,4.83,4.75,4.73,4.75,4.82,4.73
13304281,Home in Amsterdam,2014-06-11,"Amsterdam, Netherlands",f,t,Private room in home,80.0,4.95,4.95,4.96,4.98,4.98,4.71,4.87
13308006,Townhouse in Amsterdam,2015-06-14,"Amsterdam, Netherlands",t,t,Private room in townhouse,107.0,4.92,4.92,4.99,4.93,4.96,4.83,4.78
13320875,Home in Amsterdam,2014-11-05,"Amsterdam, Netherlands",f,t,Entire home,500.0,5.0,4.8,5.0,5.0,5.0,4.4,4.6
13327626,Condo in Amsterdam,2014-09-08,"Amsterdam, Netherlands",f,t,Entire condo,150.0,5.0,4.86,4.86,5.0,5.0,4.86,4.71
13330153,Home in Amsterdam,2013-06-10,"Amsterdam, Netherlands",f,t,Entire home,350.0,4.87,4.87,4.8,5.0,5.0,4.57,4.57
13350004,Rental unit in Amsterdam,2013-05-10,"Amsterdam, Netherlands",f,t,Entire rental unit,150.0,4.9,4.97,4.9,5.0,5.0,4.87,4.61
13353566,Home in Amsterdam,2016-06-02,"Amsterdam, Netherlands",t,t,Private room in home,379.0,4.68,4.79,4.42,4.95,4.95,4.74,4.37
13389882,Rental unit in Amsterdam,2014-07-14,"Amsterdam, Netherlands",f,f,Entire rental unit,250.0,4.96,4.92,4.65,4.77,4.77,4.81,4.58
13419312,Rental unit in Amsterdam,2014-08-07,"Amsterdam, Netherlands",f,t,Entire rental unit,164.0,5.0,4.98,4.95,5.0,5.0,4.83,4.83
13421459,Rental unit in Amsterdam,2011-12-02,"Amsterdam, Netherlands",f,t,Entire rental unit,367.0,4.46,4.61,4.4,4.02,4.4,4.84,4.19
13428614,Rental unit in Amsterdam,2013-02-16,"Amsterdam, Netherlands",f,t,Entire rental unit,150.0,5.0,5.0,5.0,4.98,5.0,4.72,4.84
13429174,Rental unit in Amsterdam,2016-06-08,"Amsterdam, Netherlands",t,t,Private room in rental unit,65.0,4.87,4.92,4.79,4.97,4.97,4.77,4.8
13431398,Rental unit in Amsterdam,2016-06-08,"Amsterdam, Netherlands",f,t,Entire rental unit,95.0,4.89,4.98,4.75,5.0,4.95,4.79,4.79
13439708,Villa in Amsterdam,2015-03-02,"Amsterdam, Netherlands",t,t,Entire villa,350.0,4.9,4.9,4.7,4.6,4.8,4.7,4.8
13441385,Rental unit in Amsterdam,2015-09-27,"Amsterdam, Netherlands",f,t,Entire rental unit,214.0,4.98,4.92,4.93,4.92,4.95,4.79,4.72
13449471,Condo in Amsterdam,2012-08-13,"Amsterdam, Netherlands",f,t,Entire condo,356.0,5.0,5.0,4.9,5.0,5.0,4.9,4.6
13460110,Condo in Amsterdam,2016-06-10,"Amsterdam, Netherlands",f,t,Private room in condo,98.0,4.8,4.84,4.68,4.92,4.88,4.76,4.68
13463110,Townhouse in Amsterdam,2016-04-11,"Amsterdam, Netherlands",t,t,Private room in townhouse,115.0,4.92,4.96,4.92,4.99,4.98,4.78,4.85
13463261,Rental unit in Amsterdam,2015-06-10,"Amsterdam, Netherlands",f,t,Entire rental unit,175.0,4.76,4.76,4.73,4.91,4.93,4.8,4.62
13476691,Rental unit in Amsterdam,2013-12-22,"Amsterdam, Netherlands",f,t,Entire rental unit,200.0,4.94,5.0,4.94,5.0,5.0,4.88,4.88
13483155,Home in Amsterdam,2013-12-05,"Amsterdam, Netherlands",f,t,Entire home,175.0,4.75,5.0,4.75,5.0,5.0,4.75,4.5
13486108,Rental unit in Amsterdam,2013-10-09,"Amsterdam, Netherlands",f,t,Entire rental unit,235.0,4.92,4.92,4.92,5.0,5.0,4.77,4.77
13517966,Rental unit in Amsterdam,2016-06-14,"Amsterdam, Netherlands",f,t,Entire rental unit,150.0,4.8,5.0,4.8,4.8,5.0,4.4,4.6
13525746,Rental unit in Amsterdam,2015-05-28,"Amsterdam, Netherlands",f,t,Entire rental unit,120.0,4.63,4.88,5.0,4.63,4.88,4.88,4.63
13537254,Condo in Amsterdam,2013-08-01,"Amsterdam, Netherlands",f,t,Entire condo,200.0,4.67,4.72,4.64,4.86,4.92,4.83,4.43
13554855,Condo in Amsterdam,2016-04-24,"Amsterdam, Netherlands",f,t,Private room in condo,106.0,4.8,4.8,4.88,4.97,4.92,4.95,4.49
13561575,Bed and breakfast in Amsterdam,2016-04-08,"Amsterdam, Netherlands",t,t,Private room in bed and breakfast,39.0,4.92,4.96,4.97,4.95,4.97,4.73,4.84
13571617,Rental unit in Amsterdam,2016-06-17,"Amsterdam, Netherlands",t,t,Entire rental unit,198.0,4.77,4.78,4.72,4.74,4.79,4.84,4.56
13583998,Condo in Amsterdam,2016-06-18,"Amsterdam, Netherlands",f,t,Entire condo,450.0,4.83,5.0,5.0,4.83,5.0,5.0,4.33
13597907,Rental unit in Amsterdam,2014-02-03,"Amsterdam, Netherlands",f,f,Entire rental unit,99.0,4.96,5.0,4.93,5.0,5.0,4.93,4.82
13598808,Townhouse in Amsterdam,2015-08-04,"Amsterdam, Netherlands",f,t,Entire townhouse,742.0,4.98,5.0,5.0,5.0,5.0,4.85,4.82
13599479,Rental unit in Amsterdam,2013-12-19,"Amsterdam, Netherlands",f,t,Entire rental unit,75.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
13601323,Rental unit in Amsterdam,2013-07-03,"Amsterdam, Netherlands",f,t,Entire rental unit,110.0,4.79,4.96,4.79,5.0,4.96,4.7,4.83
13611657,Rental unit in Amsterdam,2016-06-20,"Amsterdam, Netherlands",f,t,Entire rental unit,185.0,4.93,4.73,4.6,4.93,4.93,5.0,4.8
13612108,Rental unit in Amsterdam,2015-12-08,"Amsterdam, Netherlands",t,t,Entire rental unit,85.0,4.91,4.89,4.83,4.93,4.98,4.81,4.79
13629998,Townhouse in Amsterdam,2013-07-20,"Amsterdam, Netherlands",f,t,Entire townhouse,250.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
13632939,Condo in Amsterdam,2015-04-28,"Amsterdam, Netherlands",f,t,Entire condo,160.0,5.0,5.0,5.0,5.0,5.0,4.5,5.0
13647474,Rental unit in Amsterdam,2014-01-24,"Amsterdam, Netherlands",t,t,Private room in rental unit,300.0,4.87,4.9,4.9,4.95,4.98,4.94,4.75
13654387,Home in Amsterdam,2013-04-20,"Amsterdam, Netherlands",f,t,Entire home,235.0,4.78,4.81,4.52,4.89,4.93,4.48,4.67
13655161,Rental unit in Amsterdam,2014-04-23,"Amsterdam, Netherlands",f,t,Entire rental unit,133.0,4.9,4.97,4.97,4.94,4.97,4.58,4.84
13678453,Loft in Amsterdam,2016-06-24,"Amsterdam, Netherlands",f,t,Entire loft,175.0,4.92,5.0,4.69,5.0,5.0,4.92,4.85
13687342,Rental unit in Amsterdam,2016-06-24,"Amsterdam, Netherlands",f,t,Entire rental unit,85.0,5.0,5.0,5.0,5.0,4.83,4.83,5.0
13691198,Rental unit in Amsterdam,2015-06-01,"Amsterdam, Netherlands",f,t,Entire rental unit,145.0,4.93,4.96,4.86,4.93,5.0,4.82,4.71
13692489,Rental unit in Amsterdam,2017-07-29,"Amsterdam, Netherlands",t,t,Entire rental unit,349.0,4.86,4.9,4.29,4.86,4.71,4.76,4.43
13708567,Rental unit in Amsterdam,2012-08-29,"Amsterdam, Netherlands",f,t,Entire rental unit,271.0,4.89,4.89,4.92,4.9,4.93,4.76,4.6
13709435,Rental unit in Amsterdam,2015-10-11,"Amsterdam, Netherlands",f,f,Entire rental unit,130.0,4.83,4.83,4.75,4.75,4.92,4.78,4.61
13710865,Houseboat in Amsterdam,2014-06-11,"Amsterdam, Netherlands",f,t,Houseboat,400.0,5.0,5.0,4.73,5.0,5.0,4.64,4.73
13712862,Condo in Amsterdam,2016-04-16,"Amsterdam, Netherlands",f,t,Entire condo,190.0,4.55,4.66,4.07,4.83,4.59,4.79,4.17
13721713,Rental unit in Amsterdam,2016-03-17,"Amsterdam, Netherlands",t,t,Private room in rental unit,99.0,4.91,4.88,4.93,4.92,4.93,4.62,4.7
13729010,Home in Amsterdam,2013-05-30,"Amsterdam, Netherlands",f,t,Entire home,179.0,4.87,4.91,4.76,4.76,4.87,4.76,4.74
13760261,Loft in Amsterdam,2013-05-20,"Amsterdam, Netherlands",f,t,Entire loft,450.0,4.8,4.77,4.53,4.97,4.97,4.93,4.63
13762312,Rental unit in Amsterdam,2014-01-20,"Amsterdam, Netherlands",f,t,Entire rental unit,79.0,4.78,4.7,4.67,4.81,4.81,4.78,4.33
13791396,Rental unit in Amsterdam,2016-07-01,"Amsterdam, Netherlands",f,t,Entire rental unit,95.0,4.8,4.7,5.0,4.7,4.7,4.8,4.8
13812250,Rental unit in Amsterdam,2012-08-29,"Amsterdam, Netherlands",f,t,Entire rental unit,448.0,4.61,4.68,4.84,4.77,4.84,4.67,4.37
13817814,Rental unit in Amsterdam,2015-03-24,"Amsterdam, Netherlands",f,t,Entire rental unit,99.0,5.0,4.89,4.92,5.0,5.0,4.86,4.75
13819991,Rental unit in Amsterdam,2016-01-02,"Amsterdam, Netherlands",f,t,Entire rental unit,200.0,,,,,,,
13820169,Rental unit in Amsterdam,2016-03-11,"Amsterdam, Netherlands",f,t,Private room in rental unit,75.0,4.95,4.96,4.89,4.97,4.94,4.74,4.82
13821980,Rental unit in Amsterdam,2014-12-18,"Amsterdam, Netherlands",f,t,Entire rental unit,142.0,4.91,5.0,4.83,4.95,4.95,4.59,4.82
13824148,Boat in Amsterdam,2016-06-22,"Amsterdam, Netherlands",f,t,Boat,210.0,5.0,5.0,4.91,5.0,4.97,4.89,4.82
13825117,Rental unit in Amsterdam,2016-07-03,"Amsterdam, Netherlands",f,t,Entire rental unit,130.0,4.72,4.87,4.38,4.96,4.94,4.72,4.58
13837559,Condo in Amsterdam,2016-02-25,"Amsterdam, Netherlands",t,t,Private room in condo,104.0,4.92,4.93,4.88,4.94,4.97,4.68,4.79
13841525,Townhouse in Amsterdam,2014-03-19,"Amsterdam, Netherlands",f,t,Entire townhouse,250.0,4.95,4.9,4.9,4.95,5.0,4.9,4.9
13851468,Rental unit in Amsterdam,2013-07-02,"Amsterdam, Netherlands",f,t,Entire rental unit,225.0,4.76,4.78,4.44,4.93,4.98,4.63,4.44
13852643,Bed and breakfast in Amsterdam,2016-04-18,"Amsterdam, Netherlands",f,t,Private room in bed and breakfast,125.0,4.77,4.86,4.72,4.92,4.88,4.92,4.6
13853337,Rental unit in Amsterdam,2016-07-04,"Amsterdam, Netherlands",f,t,Entire rental unit,110.0,4.94,4.94,4.8,4.89,4.94,4.83,4.71
13854126,Rental unit in Amsterdam,2015-01-12,"Amsterdam, Netherlands",f,t,Entire rental unit,300.0,4.7,4.71,4.37,4.81,4.81,4.68,4.44
13854467,Villa in Amsterdam,2016-05-03,"Amsterdam, Netherlands",f,t,Entire villa,535.0,4.92,4.96,4.88,4.96,5.0,4.88,4.73
13873040,Rental unit in Amsterdam,2016-07-05,"Amsterdam, Netherlands",f,t,Entire rental unit,140.0,4.73,4.73,4.45,4.82,5.0,4.73,4.45
13882569,Rental unit in Amsterdam,2013-07-18,"Amsterdam, Netherlands",f,t,Entire rental unit,75.0,5.0,4.97,5.0,5.0,5.0,4.79,4.83
13889292,Home in Amsterdam,2016-06-28,"Amsterdam, Netherlands",f,t,Entire home,189.0,4.82,4.81,4.71,5.0,5.0,4.5,4.75
13897722,Rental unit in Amsterdam,2015-08-19,"Amsterdam, Netherlands",f,t,Entire rental unit,95.0,4.84,4.95,4.89,4.97,4.97,4.63,4.76
13899162,Rental unit in Amsterdam,2016-05-20,"Amsterdam, Netherlands",f,t,Entire rental unit,850.0,4.8,5.0,5.0,5.0,5.0,5.0,4.6
13925585,Condo in Amsterdam,2014-06-29,"Amsterdam, Netherlands",t,t,Entire condo,189.0,4.96,4.97,4.89,5.0,5.0,4.75,4.81
13925630,Condo in Amsterdam,2012-02-28,"Amsterdam, Netherlands",f,t,Entire condo,595.0,4.95,4.95,4.95,5.0,5.0,4.95,4.95
13932749,Rental unit in Amsterdam,2016-02-18,"Amsterdam, Netherlands",f,t,Entire rental unit,140.0,4.88,4.88,4.88,4.88,4.96,4.73,4.85
13933082,Houseboat in Amsterdam,2013-09-19,"Amsterdam, Netherlands",f,t,Houseboat,419.0,4.74,4.74,4.74,4.91,4.87,4.41,4.59
13950958,Home in Amsterdam,2014-07-25,"Amsterdam, Netherlands",f,t,Entire home,125.0,5.0,5.0,4.67,5.0,5.0,4.67,4.5
13952349,Home in Amsterdam,2016-07-11,"Amsterdam, Netherlands",t,t,Entire home,250.0,4.81,4.74,4.76,4.92,4.97,4.58,4.42
13952479,Rental unit in Amsterdam,2013-01-24,"Amsterdam, Netherlands",t,t,Entire rental unit,242.0,4.79,4.86,4.83,4.87,4.92,4.83,4.74
13953385,Home in Amsterdam,2012-12-02,"Amsterdam, Netherlands",f,t,Private room in home,58.0,4.71,4.85,4.82,4.81,4.89,4.22,4.52
13965835,Houseboat in Amsterdam,2013-02-10,"Amsterdam, Netherlands",t,t,Houseboat,490.0,4.89,4.92,4.81,4.96,4.95,4.89,4.72
13966822,Home in Amsterdam,2016-07-12,"Amsterdam, Netherlands",t,t,Private room in home,105.0,4.97,4.97,4.99,4.95,4.98,4.78,4.91
13968358,Home in Amsterdam,2016-07-12,"Amsterdam, Netherlands",f,t,Entire home,700.0,4.94,5.0,5.0,5.0,5.0,5.0,4.72
13973023,Rental unit in Amsterdam,2015-05-13,"Amsterdam, Netherlands",f,t,Entire rental unit,195.0,4.75,4.92,5.0,5.0,5.0,4.67,4.58
13974633,Rental unit in Amsterdam,2013-09-11,"Amsterdam, Netherlands",f,t,Entire rental unit,150.0,4.92,4.96,4.92,5.0,5.0,4.96,4.73
13994591,Rental unit in Amsterdam,2011-06-06,"Amsterdam, Netherlands",f,t,Entire rental unit,199.0,4.87,4.94,4.79,4.94,4.96,4.58,4.65
14011549,Condo in Amsterdam,2016-03-04,"Amsterdam, Netherlands",f,t,Entire condo,198.0,4.85,4.85,4.95,4.95,4.95,4.75,4.7
14017497,Bed and breakfast in Amsterdam,2016-07-14,"Amsterdam, Netherlands",t,t,Private room in bed and breakfast,140.0,4.64,4.76,4.74,4.75,4.76,4.78,4.5
14017892,Bed and breakfast in Amsterdam,2016-07-14,"Amsterdam, Netherlands",t,t,Private room in bed and breakfast,152.0,4.56,4.7,4.61,4.69,4.67,4.74,4.44
14022135,Townhouse in Amsterdam,2016-07-15,"Amsterdam, Netherlands",t,t,Entire townhouse,432.0,4.73,4.76,4.65,4.92,4.97,4.36,4.55
14022661,Rental unit in Amsterdam,2014-12-27,"Amsterdam, Netherlands",f,t,Entire rental unit,135.0,4.78,4.88,4.88,4.96,4.96,4.75,4.64
14034936,Home in Amsterdam,2016-05-17,"Amsterdam, Netherlands",f,t,Entire home,175.0,4.88,4.88,4.81,4.81,4.69,4.75,4.69
14035855,Rental unit in Amsterdam,2014-06-10,"Amsterdam, Netherlands",f,t,Entire rental unit,395.0,5.0,5.0,5.0,5.0,5.0,4.89,5.0
14050092,Home in Amsterdam,2016-07-17,"Amsterdam, Netherlands",t,t,Private room in home,62.0,4.87,4.92,4.99,4.94,4.91,4.57,4.81
14052692,Rental unit in Amsterdam,2014-03-27,"Amsterdam, Netherlands",t,t,Entire rental unit,110.0,4.93,4.93,4.9,4.93,4.99,4.81,4.82
14054326,Rental unit in Amsterdam,2014-08-23,"Amsterdam, Netherlands",f,t,Private room in rental unit,135.0,4.81,4.67,4.74,4.88,4.79,4.77,4.6
14079338,Rental unit in Amsterdam,2014-07-29,"Amsterdam, Netherlands",f,t,Entire rental unit,237.0,4.77,4.85,4.6,4.96,4.87,4.49,4.6
14085220,Condo in Amsterdam,2013-06-29,"Amsterdam, Netherlands",t,t,Private room in condo,120.0,4.93,4.93,4.93,4.96,4.98,4.93,4.77
14086359,Rental unit in Amsterdam,2012-11-08,"Amsterdam, Netherlands",f,t,Private room in rental unit,96.0,4.66,4.7,4.43,4.91,4.93,4.7,4.47
14092826,Rental unit in Amsterdam,2014-08-31,"Amsterdam, Netherlands",f,t,Entire rental unit,260.0,4.81,4.83,4.69,4.92,4.92,4.73,4.55
14105164,Rental unit in Amsterdam,2012-12-18,"Amsterdam, Netherlands",t,t,Entire rental unit,407.0,4.92,4.97,4.95,4.98,4.97,4.91,4.67
14106265,Rental unit in Amsterdam,2013-01-23,"Amsterdam, Netherlands",f,t,Entire rental unit,189.0,4.79,4.92,4.82,4.76,4.84,4.43,4.54
14118909,Rental unit in Amsterdam,2016-07-21,"Amsterdam, Netherlands",t,t,Entire rental unit,799.0,4.89,4.91,4.71,4.87,4.96,4.85,4.65
14123916,Rental unit in Amsterdam,2016-07-21,"Amsterdam, Netherlands",f,t,Entire rental unit,150.0,4.69,4.92,4.69,5.0,5.0,4.54,4.77
